"statid","matchid","possessionhome","possessionaway","shotsontargethome","shotsontargetaway","shotsofftargethome","shotsofftargetaway","cornershome","cornersaway","foulshome","foulsaway"
6223,1120884,0,0,0,0,0,0,0,0,0,0
6224,1120885,0,0,0,0,0,0,0,0,0,0
6225,1120888,0,0,0,0,0,0,0,0,0,0
6226,1120892,0,0,0,0,0,0,0,0,0,0
6227,1120893,0,0,0,0,0,0,0,0,0,0
6228,1120900,0,0,0,0,0,0,0,0,0,0
6229,1120905,0,0,0,0,0,0,0,0,0,0
6230,1120908,0,0,0,0,0,0,0,0,0,0
6231,1120927,0,0,0,0,0,0,0,0,0,0
6232,1120933,0,0,0,0,0,0,0,0,0,0
6233,1120940,0,0,0,0,0,0,0,0,0,0
6234,1120952,0,0,0,0,0,0,0,0,0,0
6235,1120955,0,0,0,0,0,0,0,0,0,0
6236,1120960,0,0,0,0,0,0,0,0,0,0
6237,1120973,0,0,0,0,0,0,0,0,0,0
6238,1120974,0,0,0,0,0,0,0,0,0,0
6239,1120994,0,0,0,0,0,0,0,0,0,0
6240,1120998,0,0,0,0,0,0,0,0,0,0
6241,1121002,0,0,0,0,0,0,0,0,0,0
6242,1121021,0,0,0,0,0,0,0,0,0,0
6243,1121026,0,0,0,0,0,0,0,0,0,0
6244,1121035,0,0,0,0,0,0,0,0,0,0
6245,1121041,0,0,0,0,0,0,0,0,0,0
6246,1121050,0,0,0,0,0,0,0,0,0,0
6247,1121073,0,0,0,0,0,0,0,0,0,0
6248,1121078,0,0,0,0,0,0,0,0,0,0
6249,1121086,0,0,0,0,0,0,0,0,0,0
6250,1121088,0,0,0,0,0,0,0,0,0,0
6251,1121094,0,0,0,0,0,0,0,0,0,0
6252,1121099,0,0,0,0,0,0,0,0,0,0
6253,1121106,0,0,0,0,0,0,0,0,0,0
6254,1121107,0,0,0,0,0,0,0,0,0,0
6255,1121113,0,0,0,0,0,0,0,0,0,0
6256,1121114,0,0,0,0,0,0,0,0,0,0
6257,1121119,0,0,0,0,0,0,0,0,0,0
6258,1121126,0,0,0,0,0,0,0,0,0,0
6259,1121127,0,0,0,0,0,0,0,0,0,0
6260,1121131,0,0,0,0,0,0,0,0,0,0
6261,1121138,0,0,0,0,0,0,0,0,0,0
6262,1121148,0,0,0,0,0,0,0,0,0,0
6263,1121159,0,0,0,0,0,0,0,0,0,0
6264,1121162,0,0,0,0,0,0,0,0,0,0
6265,1121163,0,0,0,0,0,0,0,0,0,0
6266,1121170,0,0,0,0,0,0,0,0,0,0
6267,1121183,0,0,0,0,0,0,0,0,0,0
6268,1121192,0,0,0,0,0,0,0,0,0,0
6269,1121196,0,0,0,0,0,0,0,0,0,0
6270,1121197,0,0,0,0,0,0,0,0,0,0
6271,1121205,0,0,0,0,0,0,0,0,0,0
6272,1121212,0,0,0,0,0,0,0,0,0,0
6273,1121215,0,0,0,0,0,0,0,0,0,0
6274,1121225,0,0,0,0,0,0,0,0,0,0
6275,1121226,0,0,0,0,0,0,0,0,0,0
6276,1121244,0,0,0,0,0,0,0,0,0,0
6277,1121247,0,0,0,0,0,0,0,0,0,0
6278,1121252,0,0,0,0,0,0,0,0,0,0
6279,1121263,0,0,0,0,0,0,0,0,0,0
6280,1121264,0,0,0,0,0,0,0,0,0,0
6281,1121269,0,0,0,0,0,0,0,0,0,0
6282,1121275,0,0,0,0,0,0,0,0,0,0
6283,1121276,0,0,0,0,0,0,0,0,0,0
6284,1121281,0,0,0,0,0,0,0,0,0,0
6285,1121283,0,0,0,0,0,0,0,0,0,0
6286,1121296,0,0,0,0,0,0,0,0,0,0
6287,1121306,0,0,0,0,0,0,0,0,0,0
6288,1121315,0,0,0,0,0,0,0,0,0,0
6289,1121316,0,0,0,0,0,0,0,0,0,0
6290,1121334,0,0,0,0,0,0,0,0,0,0
6291,1121339,0,0,0,0,0,0,0,0,0,0
6292,1121349,0,0,0,0,0,0,0,0,0,0
6293,1121353,0,0,0,0,0,0,0,0,0,0
6294,1121662,0,0,0,0,0,0,0,0,0,0
6295,1121668,0,0,0,0,0,0,0,0,0,0
6296,1121669,0,0,0,0,0,0,0,0,0,0
6297,1121675,0,0,0,0,0,0,0,0,0,0
6298,1121680,0,0,0,0,0,0,0,0,0,0
6299,1121683,0,0,0,0,0,0,0,0,0,0
6300,1121689,0,0,0,0,0,0,0,0,0,0
6301,1121690,0,0,0,0,0,0,0,0,0,0
6302,1121699,0,0,0,0,0,0,0,0,0,0
6303,1121704,0,0,0,0,0,0,0,0,0,0
6304,1121719,0,0,0,0,0,0,0,0,0,0
6305,1121720,0,0,0,0,0,0,0,0,0,0
6306,1121731,0,0,0,0,0,0,0,0,0,0
6307,1121732,0,0,0,0,0,0,0,0,0,0
6308,1121741,0,0,0,0,0,0,0,0,0,0
6309,1121746,0,0,0,0,0,0,0,0,0,0
6310,1121747,0,0,0,0,0,0,0,0,0,0
6311,1121782,0,0,0,0,0,0,0,0,0,0
6312,1121783,0,0,0,0,0,0,0,0,0,0
6313,1121795,0,0,0,0,0,0,0,0,0,0
6314,1121808,0,0,0,0,0,0,0,0,0,0
6315,1121811,0,0,0,0,0,0,0,0,0,0
6316,1121815,0,0,0,0,0,0,0,0,0,0
6317,1121819,0,0,0,0,0,0,0,0,0,0
6318,1121824,0,0,0,0,0,0,0,0,0,0
6319,1121825,0,0,0,0,0,0,0,0,0,0
6320,1121838,0,0,0,0,0,0,0,0,0,0
6321,1121842,0,0,0,0,0,0,0,0,0,0
6322,1121847,0,0,0,0,0,0,0,0,0,0
6323,1121852,0,0,0,0,0,0,0,0,0,0
6324,1121867,0,0,0,0,0,0,0,0,0,0
6325,1121876,0,0,0,0,0,0,0,0,0,0
6326,1121880,0,0,0,0,0,0,0,0,0,0
6327,1121889,0,0,0,0,0,0,0,0,0,0
6328,1121897,0,0,0,0,0,0,0,0,0,0
6329,1121923,0,0,0,0,0,0,0,0,0,0
6330,1121994,0,0,0,0,0,0,0,0,0,0
6331,1121998,0,0,0,0,0,0,0,0,0,0
6332,1122035,0,0,0,0,0,0,0,0,0,0
6333,1122036,0,0,0,0,0,0,0,0,0,0
6334,1122041,0,0,0,0,0,0,0,0,0,0
6335,1122043,0,0,0,0,0,0,0,0,0,0
6336,1122046,0,0,0,0,0,0,0,0,0,0
6337,1122060,0,0,0,0,0,0,0,0,0,0
6338,1122369,0,0,0,0,0,0,0,0,0,0
6339,1123308,0,0,0,0,0,0,0,0,0,0
6340,1123315,0,0,0,0,0,0,0,0,0,0
6341,1123324,0,0,0,0,0,0,0,0,0,0
6342,1123351,0,0,0,0,0,0,0,0,0,0
6343,1123354,0,0,0,0,0,0,0,0,0,0
6344,1123357,0,0,0,0,0,0,0,0,0,0
6345,1123367,0,0,0,0,0,0,0,0,0,0
6346,1123370,0,0,0,0,0,0,0,0,0,0
6347,1123384,0,0,0,0,0,0,0,0,0,0
6348,1123385,0,0,0,0,0,0,0,0,0,0
6349,1123387,0,0,0,0,0,0,0,0,0,0
6350,1123389,0,0,0,0,0,0,0,0,0,0
6351,1123402,0,0,0,0,0,0,0,0,0,0
6352,1123403,0,0,0,0,0,0,0,0,0,0
6353,1123406,0,0,0,0,0,0,0,0,0,0
6354,1123414,0,0,0,0,0,0,0,0,0,0
6355,1123418,0,0,0,0,0,0,0,0,0,0
6356,1123424,0,0,0,0,0,0,0,0,0,0
6357,1123435,0,0,0,0,0,0,0,0,0,0
6358,1123441,0,0,0,0,0,0,0,0,0,0
6359,1123444,0,0,0,0,0,0,0,0,0,0
6360,1123447,0,0,0,0,0,0,0,0,0,0
6361,1123457,0,0,0,0,0,0,0,0,0,0
6362,1123464,0,0,0,0,0,0,0,0,0,0
6363,1123465,0,0,0,0,0,0,0,0,0,0
6364,1123476,0,0,0,0,0,0,0,0,0,0
6365,1123481,0,0,0,0,0,0,0,0,0,0
6366,1123486,0,0,0,0,0,0,0,0,0,0
6367,1123492,0,0,0,0,0,0,0,0,0,0
6368,1123504,0,0,0,0,0,0,0,0,0,0
6369,1123507,0,0,0,0,0,0,0,0,0,0
6370,1123512,0,0,0,0,0,0,0,0,0,0
6371,1123518,0,0,0,0,0,0,0,0,0,0
6372,1123521,0,0,0,0,0,0,0,0,0,0
6373,1123524,0,0,0,0,0,0,0,0,0,0
6374,1123532,0,0,0,0,0,0,0,0,0,0
6375,1123542,0,0,0,0,0,0,0,0,0,0
6376,1123562,0,0,0,0,0,0,0,0,0,0
6377,1123566,0,0,0,0,0,0,0,0,0,0
6378,1123575,0,0,0,0,0,0,0,0,0,0
6379,1123578,0,0,0,0,0,0,0,0,0,0
6380,1123588,0,0,0,0,0,0,0,0,0,0
6381,1123593,0,0,0,0,0,0,0,0,0,0
6382,1123607,0,0,0,0,0,0,0,0,0,0
6383,1123610,0,0,0,0,0,0,0,0,0,0
6384,1123616,0,0,0,0,0,0,0,0,0,0
6385,1123628,0,0,0,0,0,0,0,0,0,0
6386,1123635,0,0,0,0,0,0,0,0,0,0
6387,1123636,0,0,0,0,0,0,0,0,0,0
6388,1123640,0,0,0,0,0,0,0,0,0,0
6389,1123650,0,0,0,0,0,0,0,0,0,0
6390,1123652,0,0,0,0,0,0,0,0,0,0
6391,1123656,0,0,0,0,0,0,0,0,0,0
6392,1123680,0,0,0,0,0,0,0,0,0,0
6393,1123686,0,0,0,0,0,0,0,0,0,0
6394,1123699,0,0,0,0,0,0,0,0,0,0
6395,1123716,0,0,0,0,0,0,0,0,0,0
6396,1123741,0,0,0,0,0,0,0,0,0,0
6397,1123743,0,0,0,0,0,0,0,0,0,0
6398,1123746,0,0,0,0,0,0,0,0,0,0
6399,1123754,0,0,0,0,0,0,0,0,0,0
6400,1123763,0,0,0,0,0,0,0,0,0,0
6401,1123773,0,0,0,0,0,0,0,0,0,0
6402,1123778,0,0,0,0,0,0,0,0,0,0
6403,1123806,0,0,0,0,0,0,0,0,0,0
6404,1123818,0,0,0,0,0,0,0,0,0,0
6405,1123821,0,0,0,0,0,0,0,0,0,0
6406,1123825,0,0,0,0,0,0,0,0,0,0
6407,1123830,0,0,0,0,0,0,0,0,0,0
6408,1123835,0,0,0,0,0,0,0,0,0,0
6409,1123844,0,0,0,0,0,0,0,0,0,0
6410,1123847,0,0,0,0,0,0,0,0,0,0
6411,1123862,0,0,0,0,0,0,0,0,0,0
6412,1123886,0,0,0,0,0,0,0,0,0,0
6413,1123889,0,0,0,0,0,0,0,0,0,0
6414,1123895,0,0,0,0,0,0,0,0,0,0
6415,1123896,0,0,0,0,0,0,0,0,0,0
6416,1123898,0,0,0,0,0,0,0,0,0,0
6417,1123908,0,0,0,0,0,0,0,0,0,0
6418,1123913,0,0,0,0,0,0,0,0,0,0
6419,1123915,0,0,0,0,0,0,0,0,0,0
6420,1124114,0,0,0,0,0,0,0,0,0,0
6421,1124131,0,0,0,0,0,0,0,0,0,0
6422,1124140,0,0,0,0,0,0,0,0,0,0
6423,1124151,0,0,0,0,0,0,0,0,0,0
6424,1124154,0,0,0,0,0,0,0,0,0,0
6425,1124165,0,0,0,0,0,0,0,0,0,0
6426,1124240,0,0,0,0,0,0,0,0,0,0
6427,1124250,0,0,0,0,0,0,0,0,0,0
6428,1124258,0,0,0,0,0,0,0,0,0,0
6429,1124270,0,0,0,0,0,0,0,0,0,0
6430,1124276,0,0,0,0,0,0,0,0,0,0
6431,1124282,0,0,0,0,0,0,0,0,0,0
6432,1124287,0,0,0,0,0,0,0,0,0,0
6433,1124315,0,0,0,0,0,0,0,0,0,0
6434,1124339,0,0,0,0,0,0,0,0,0,0
6435,1124351,0,0,0,0,0,0,0,0,0,0
6436,1124360,0,0,0,0,0,0,0,0,0,0
6437,1124372,0,0,0,0,0,0,0,0,0,0
6438,1124379,0,0,0,0,0,0,0,0,0,0
6439,1124382,0,0,0,0,0,0,0,0,0,0
6440,1124383,0,0,0,0,0,0,0,0,0,0
6441,1124391,0,0,0,0,0,0,0,0,0,0
6442,1124403,0,0,0,0,0,0,0,0,0,0
6443,1124434,0,0,0,0,0,0,0,0,0,0
6444,1124449,0,0,0,0,0,0,0,0,0,0
6445,1124457,0,0,0,0,0,0,0,0,0,0
6446,1124498,0,0,0,0,0,0,0,0,0,0
6447,1124506,0,0,0,0,0,0,0,0,0,0
6448,1124518,0,0,0,0,0,0,0,0,0,0
6449,1124556,0,0,0,0,0,0,0,0,0,0
6450,1124597,0,0,0,0,0,0,0,0,0,0
6451,1124607,0,0,0,0,0,0,0,0,0,0
6452,1124619,0,0,0,0,0,0,0,0,0,0
6453,1124628,0,0,0,0,0,0,0,0,0,0
6454,1124632,0,0,0,0,0,0,0,0,0,0
6455,1124661,0,0,0,0,0,0,0,0,0,0
6456,1124717,0,0,0,0,0,0,0,0,0,0
6457,1124723,0,0,0,0,0,0,0,0,0,0
6458,1124738,0,0,0,0,0,0,0,0,0,0
6459,1124753,0,0,0,0,0,0,0,0,0,0
6460,1124782,0,0,0,0,0,0,0,0,0,0
6461,1125338,0,0,0,0,0,0,0,0,0,0
6462,1125345,0,0,0,0,0,0,0,0,0,0
6463,1125351,0,0,0,0,0,0,0,0,0,0
6464,1125357,0,0,0,0,0,0,0,0,0,0
6465,1125362,0,0,0,0,0,0,0,0,0,0
6466,1125373,0,0,0,0,0,0,0,0,0,0
6467,1125376,0,0,0,0,0,0,0,0,0,0
6468,1125379,0,0,0,0,0,0,0,0,0,0
6469,1125392,0,0,0,0,0,0,0,0,0,0
6470,1125400,0,0,0,0,0,0,0,0,0,0
6471,1125405,0,0,0,0,0,0,0,0,0,0
6472,1125411,0,0,0,0,0,0,0,0,0,0
6473,1125413,0,0,0,0,0,0,0,0,0,0
6474,1125419,0,0,0,0,0,0,0,0,0,0
6475,1125425,0,0,0,0,0,0,0,0,0,0
6476,1125426,0,0,0,0,0,0,0,0,0,0
6477,1125429,0,0,0,0,0,0,0,0,0,0
6478,1125432,0,0,0,0,0,0,0,0,0,0
6479,1125434,0,0,0,0,0,0,0,0,0,0
6480,1125437,0,0,0,0,0,0,0,0,0,0
6481,1125439,0,0,0,0,0,0,0,0,0,0
6482,1125443,0,0,0,0,0,0,0,0,0,0
6483,1125447,0,0,0,0,0,0,0,0,0,0
6484,1125466,0,0,0,0,0,0,0,0,0,0
6485,1125469,0,0,0,0,0,0,0,0,0,0
6486,1125473,0,0,0,0,0,0,0,0,0,0
6487,1125475,0,0,0,0,0,0,0,0,0,0
6488,1125476,0,0,0,0,0,0,0,0,0,0
6489,1125483,0,0,0,0,0,0,0,0,0,0
6490,1125487,0,0,0,0,0,0,0,0,0,0
6491,1125490,0,0,0,0,0,0,0,0,0,0
6492,1125493,0,0,0,0,0,0,0,0,0,0
6493,1125496,0,0,0,0,0,0,0,0,0,0
6494,1125498,0,0,0,0,0,0,0,0,0,0
6495,1125502,0,0,0,0,0,0,0,0,0,0
6496,1125508,0,0,0,0,0,0,0,0,0,0
6497,1125514,0,0,0,0,0,0,0,0,0,0
6498,1125518,0,0,0,0,0,0,0,0,0,0
6499,1125526,0,0,0,0,0,0,0,0,0,0
6500,1125529,0,0,0,0,0,0,0,0,0,0
6501,1125530,0,0,0,0,0,0,0,0,0,0
6502,1125535,0,0,0,0,0,0,0,0,0,0
6503,1125539,0,0,0,0,0,0,0,0,0,0
6504,1125542,0,0,0,0,0,0,0,0,0,0
6505,1125545,0,0,0,0,0,0,0,0,0,0
6506,1125547,0,0,0,0,0,0,0,0,0,0
6507,1125548,0,0,0,0,0,0,0,0,0,0
6508,1125555,0,0,0,0,0,0,0,0,0,0
6509,1125562,0,0,0,0,0,0,0,0,0,0
6510,1125563,0,0,0,0,0,0,0,0,0,0
6511,1125566,0,0,0,0,0,0,0,0,0,0
6512,1125577,0,0,0,0,0,0,0,0,0,0
6513,1125581,0,0,0,0,0,0,0,0,0,0
6514,1125584,0,0,0,0,0,0,0,0,0,0
6515,1125586,0,0,0,0,0,0,0,0,0,0
6516,1125595,0,0,0,0,0,0,0,0,0,0
6517,1125603,0,0,0,0,0,0,0,0,0,0
6518,1125613,0,0,0,0,0,0,0,0,0,0
6519,1125615,0,0,0,0,0,0,0,0,0,0
6520,1125620,0,0,0,0,0,0,0,0,0,0
6521,1125621,0,0,0,0,0,0,0,0,0,0
6522,1125629,0,0,0,0,0,0,0,0,0,0
6523,1125634,0,0,0,0,0,0,0,0,0,0
6524,1125640,0,0,0,0,0,0,0,0,0,0
6525,1125643,0,0,0,0,0,0,0,0,0,0
6526,1125647,0,0,0,0,0,0,0,0,0,0
6527,1125654,0,0,0,0,0,0,0,0,0,0
6528,1125657,0,0,0,0,0,0,0,0,0,0
6529,1125661,0,0,0,0,0,0,0,0,0,0
6530,1125666,0,0,0,0,0,0,0,0,0,0
6531,1125667,0,0,0,0,0,0,0,0,0,0
6532,1125674,0,0,0,0,0,0,0,0,0,0
6533,1125679,0,0,0,0,0,0,0,0,0,0
6534,1125688,0,0,0,0,0,0,0,0,0,0
6535,1125693,0,0,0,0,0,0,0,0,0,0
6536,1125694,0,0,0,0,0,0,0,0,0,0
6537,1125700,0,0,0,0,0,0,0,0,0,0
6538,1125705,0,0,0,0,0,0,0,0,0,0
6539,1125706,0,0,0,0,0,0,0,0,0,0
6540,1125768,0,0,0,0,0,0,0,0,0,0
6541,1125770,0,0,0,0,0,0,0,0,0,0
6542,1125776,0,0,0,0,0,0,0,0,0,0
6543,1125782,0,0,0,0,0,0,0,0,0,0
6544,1125812,0,0,0,0,0,0,0,0,0,0
6545,1125825,0,0,0,0,0,0,0,0,0,0
6546,1125829,0,0,0,0,0,0,0,0,0,0
6547,1125835,0,0,0,0,0,0,0,0,0,0
6548,1125842,0,0,0,0,0,0,0,0,0,0
6549,1125849,0,0,0,0,0,0,0,0,0,0
6550,1125858,0,0,0,0,0,0,0,0,0,0
6551,1125860,0,0,0,0,0,0,0,0,0,0
6552,1125867,0,0,0,0,0,0,0,0,0,0
6553,1125875,0,0,0,0,0,0,0,0,0,0
6554,1125886,0,0,0,0,0,0,0,0,0,0
6555,1125894,0,0,0,0,0,0,0,0,0,0
6556,1125904,0,0,0,0,0,0,0,0,0,0
6557,1125908,0,0,0,0,0,0,0,0,0,0
6558,1125910,0,0,0,0,0,0,0,0,0,0
6559,1125911,0,0,0,0,0,0,0,0,0,0
6560,1125928,0,0,0,0,0,0,0,0,0,0
6561,1125930,0,0,0,0,0,0,0,0,0,0
6562,1125934,0,0,0,0,0,0,0,0,0,0
6563,1125940,0,0,0,0,0,0,0,0,0,0
6564,1125952,0,0,0,0,0,0,0,0,0,0
6565,1125957,0,0,0,0,0,0,0,0,0,0
6566,1125958,0,0,0,0,0,0,0,0,0,0
6567,1125970,0,0,0,0,0,0,0,0,0,0
6568,1125975,0,0,0,0,0,0,0,0,0,0
6569,1125986,0,0,0,0,0,0,0,0,0,0
6570,1126020,0,0,0,0,0,0,0,0,0,0
6571,1126071,0,0,0,0,0,0,0,0,0,0
6572,1126077,0,0,0,0,0,0,0,0,0,0
6573,1126090,0,0,0,0,0,0,0,0,0,0
6574,1126096,0,0,0,0,0,0,0,0,0,0
6575,1126147,0,0,0,0,0,0,0,0,0,0
6576,1126183,0,0,0,0,0,0,0,0,0,0
6577,1126194,0,0,0,0,0,0,0,0,0,0
6578,1126195,0,0,0,0,0,0,0,0,0,0
6579,1126214,0,0,0,0,0,0,0,0,0,0
6580,1126224,0,0,0,0,0,0,0,0,0,0
6581,1126229,0,0,0,0,0,0,0,0,0,0
6582,1126232,0,0,0,0,0,0,0,0,0,0
6583,1126339,0,0,0,0,0,0,0,0,0,0
6584,1126345,0,0,0,0,0,0,0,0,0,0
6585,1126351,0,0,0,0,0,0,0,0,0,0
6586,1126357,0,0,0,0,0,0,0,0,0,0
6587,1126368,0,0,0,0,0,0,0,0,0,0
6588,1126370,0,0,0,0,0,0,0,0,0,0
6589,1126377,0,0,0,0,0,0,0,0,0,0
6590,1126383,0,0,0,0,0,0,0,0,0,0
6591,1126399,0,0,0,0,0,0,0,0,0,0
6592,1126407,0,0,0,0,0,0,0,0,0,0
6593,1126411,0,0,0,0,0,0,0,0,0,0
6594,1126416,0,0,0,0,0,0,0,0,0,0
6595,1126418,0,0,0,0,0,0,0,0,0,0
6596,1126423,0,0,0,0,0,0,0,0,0,0
6597,1126429,0,54,0,2,0,5,0,3,0,13
6598,1126435,0,0,0,0,0,0,0,0,0,0
6599,1126497,0,0,0,0,0,0,0,0,0,0
6600,1126504,0,0,0,0,0,0,0,0,0,0
6601,1126534,0,0,0,0,0,0,0,0,0,0
6602,1126568,0,0,0,0,0,0,0,0,0,0
6603,1126572,0,0,0,0,0,0,0,0,0,0
6604,1126573,0,0,0,0,0,0,0,0,0,0
6605,1126579,0,0,0,0,0,0,0,0,0,0
6606,1126580,0,0,0,0,0,0,0,0,0,0
6607,1126594,0,0,0,0,0,0,0,0,0,0
6608,1126599,0,0,0,0,0,0,0,0,0,0
6609,1126611,0,0,0,0,0,0,0,0,0,0
6610,1126615,0,0,0,0,0,0,0,0,0,0
6611,1126619,0,0,0,0,0,0,0,0,0,0
6612,1126638,0,0,0,0,0,0,0,0,0,0
6613,1126646,0,0,0,0,0,0,0,0,0,0
6614,1126667,0,0,0,0,0,0,0,0,0,0
6615,1126676,0,0,0,0,0,0,0,0,0,0
6616,1126681,0,0,0,0,0,0,0,0,0,0
6617,1126687,0,0,0,0,0,0,0,0,0,0
6618,1126688,0,0,0,0,0,0,0,0,0,0
6619,1126706,0,0,0,0,0,0,0,0,0,0
6620,1126713,0,0,0,0,0,0,0,0,0,0
6621,1126724,0,0,0,0,0,0,0,0,0,0
6622,1126727,0,0,0,0,0,0,0,0,0,0
6623,1126734,0,0,0,0,0,0,0,0,0,0
6624,1126737,0,0,0,0,0,0,0,0,0,0
6625,1126746,0,0,0,0,0,0,0,0,0,0
6626,1126751,0,0,0,0,0,0,0,0,0,0
6627,1126753,0,0,0,0,0,0,0,0,0,0
6628,1126760,0,0,0,0,0,0,0,0,0,0
6629,1126821,0,0,0,0,0,0,0,0,0,0
6630,1127109,0,0,0,0,0,0,0,0,0,0
6631,1127115,0,0,0,0,0,0,0,0,0,0
6632,1127170,0,0,0,0,0,0,0,0,0,0
6633,1127171,0,0,0,0,0,0,0,0,0,0
6634,1127188,0,0,0,0,0,0,0,0,0,0
6635,1127197,0,0,0,0,0,0,0,0,0,0
6636,1127201,0,0,0,0,0,0,0,0,0,0
6637,1127203,0,0,0,0,0,0,0,0,0,0
6638,1127205,0,0,0,0,0,0,0,0,0,0
6639,1127211,0,0,0,0,0,0,0,0,0,0
6640,1127220,0,0,0,0,0,0,0,0,0,0
6641,1127230,0,0,0,0,0,0,0,0,0,0
6642,1127233,0,0,0,0,0,0,0,0,0,0
6643,1127235,0,0,0,0,0,0,0,0,0,0
6644,1127242,0,0,0,0,0,0,0,0,0,0
6645,1127250,0,0,0,0,0,0,0,0,0,0
6646,1127251,0,0,0,0,0,0,0,0,0,0
6647,1127285,0,0,0,0,0,0,0,0,0,0
6648,1127290,0,0,0,0,0,0,0,0,0,0
6649,1127296,0,0,0,0,0,0,0,0,0,0
6650,1127308,0,0,0,0,0,0,0,0,0,0
6651,1127327,0,0,0,0,0,0,0,0,0,0
6652,1127333,0,0,0,0,0,0,0,0,0,0
6653,1127356,0,0,0,0,0,0,0,0,0,0
6654,1127360,0,0,0,0,0,0,0,0,0,0
6655,1127363,0,0,0,0,0,0,0,0,0,0
6656,1127369,0,0,0,0,0,0,0,0,0,0
6657,1127381,0,0,0,0,0,0,0,0,0,0
6658,1127386,0,0,0,0,0,0,0,0,0,0
6659,1127392,0,0,0,0,0,0,0,0,0,0
6660,1127399,0,0,0,0,0,0,0,0,0,0
6661,1127407,0,0,0,0,0,0,0,0,0,0
6662,1127420,0,0,0,0,0,0,0,0,0,0
6663,1127433,0,0,0,0,0,0,0,0,0,0
6664,1127448,0,0,0,0,0,0,0,0,0,0
6665,1127461,0,0,0,0,0,0,0,0,0,0
6666,1127479,0,0,0,0,0,0,0,0,0,0
6667,1127487,0,0,0,0,0,0,0,0,0,0
6668,1127496,0,0,0,0,0,0,0,0,0,0
6669,1127516,0,0,0,0,0,0,0,0,0,0
6670,1127522,0,0,0,0,0,0,0,0,0,0
6671,1127527,0,0,0,0,0,0,0,0,0,0
6672,1127552,0,0,0,0,0,0,0,0,0,0
6673,1127557,0,0,0,0,0,0,0,0,0,0
6674,1127570,0,0,0,0,0,0,0,0,0,0
6675,1127586,0,0,0,0,0,0,0,0,0,0
6676,1127600,0,0,0,0,0,0,0,0,0,0
6677,1127612,0,0,0,0,0,0,0,0,0,0
6678,1127654,0,0,0,0,0,0,0,0,0,0
6679,1127702,0,0,0,0,0,0,0,0,0,0
6680,1127762,0,0,0,0,0,0,0,0,0,0
6681,1127808,0,0,0,0,0,0,0,0,0,0
6682,1127834,0,0,0,0,0,0,0,0,0,0
6683,1127839,0,0,0,0,0,0,0,0,0,0
6684,1127865,0,0,0,0,0,0,0,0,0,0
6685,1127923,0,0,0,0,0,0,0,0,0,0
6686,1127977,0,0,0,0,0,0,0,0,0,0
6687,1128004,0,0,0,0,0,0,0,0,0,0
6688,1128043,0,0,0,0,0,0,0,0,0,0
6689,1128077,0,0,0,0,0,0,0,0,0,0
6690,1128098,0,0,0,0,0,0,0,0,0,0
6691,1128125,0,0,0,0,0,0,0,0,0,0
6692,1128157,0,0,0,0,0,0,0,0,0,0
6693,1128164,0,0,0,0,0,0,0,0,0,0
6694,1128168,0,0,0,0,0,0,0,0,0,0
6695,1128187,0,0,0,0,0,0,0,0,0,0
6696,1128206,0,0,0,0,0,0,0,0,0,0
6697,1128223,0,0,0,0,0,0,0,0,0,0
6698,1128240,0,0,0,0,0,0,0,0,0,0
6699,1128255,0,0,0,0,0,0,0,0,0,0
6700,1128265,0,0,0,0,0,0,0,0,0,0
6701,1128277,0,0,0,0,0,0,0,0,0,0
6702,1128282,0,0,0,0,0,0,0,0,0,0
6703,1128286,0,0,0,0,0,0,0,0,0,0
6704,1128289,0,0,0,0,0,0,0,0,0,0
6705,1128291,0,0,0,0,0,0,0,0,0,0
6706,1128300,0,0,0,0,0,0,0,0,0,0
6707,1128304,0,0,0,0,0,0,0,0,0,0
6708,1128313,0,0,0,0,0,0,0,0,0,0
6709,1128325,0,0,0,0,0,0,0,0,0,0
6710,1128340,0,0,0,0,0,0,0,0,0,0
6711,1128359,0,0,0,0,0,0,0,0,0,0
6712,1128362,0,0,0,0,0,0,0,0,0,0
6713,1128369,0,0,0,0,0,0,0,0,0,0
6714,1128372,0,0,0,0,0,0,0,0,0,0
6715,1128381,0,0,0,0,0,0,0,0,0,0
6716,1128440,0,0,0,0,0,0,0,0,0,0
6717,1128445,0,0,0,0,0,0,0,0,0,0
6718,1128461,0,0,0,0,0,0,0,0,0,0
6719,1128487,0,0,0,0,0,0,0,0,0,0
6720,1128493,0,0,0,0,0,0,0,0,0,0
6721,1128501,0,0,0,0,0,0,0,0,0,0
6722,1128505,0,0,0,0,0,0,0,0,0,0
6723,1128536,0,0,0,0,0,0,0,0,0,0
6724,1128549,0,0,0,0,0,0,0,0,0,0
6725,1128553,0,0,0,0,0,0,0,0,0,0
6726,1128556,0,0,0,0,0,0,0,0,0,0
6727,1128567,0,0,0,0,0,0,0,0,0,0
6728,1128570,0,0,0,0,0,0,0,0,0,0
6729,1128574,0,0,0,0,0,0,0,0,0,0
6730,1128576,0,0,0,0,0,0,0,0,0,0
6731,1128582,0,0,0,0,0,0,0,0,0,0
6732,1128585,0,0,0,0,0,0,0,0,0,0
6733,1128595,0,0,0,0,0,0,0,0,0,0
6734,1128609,0,0,0,0,0,0,0,0,0,0
6735,1128619,0,0,0,0,0,0,0,0,0,0
6736,1128625,0,0,0,0,0,0,0,0,0,0
6737,1128640,0,0,0,0,0,0,0,0,0,0
